"","year","doy","hour","precip","solar","rh","windspeed","temp","doy_time","time"
"10731",2019,83,2,0,0,0.583,2.5,5.8,1994,83.0833333333333
"10732",2019,83,3,0,0,0.633,2.5,5.1,1995,83.125
"10733",2019,83,4,0,0,0.642,2.6,5.2,1996,83.1666666666667
"10734",2019,83,5,0,0,0.652,2.8,5.4,1997,83.2083333333333
"10735",2019,83,6,0,0,0.663,2.7,5.4,1998,83.25
"10736",2019,83,7,0,0,0.675,2.4,5.3,1999,83.2916666666667
"10737",2019,83,8,0.4,0,0.688,2.2,5.3,2000,83.3333333333333
"10738",2019,83,9,0.5,0,0.693,2.1,5.5,2001,83.375
"10739",2019,83,10,0.2,0,0.692,2,6.1,2002,83.4166666666667
"10740",2019,83,11,0.5,0,0.691,1.9,6.7,2003,83.4583333333333
"10741",2019,83,12,0.7,0,0.699,2.1,7.4,2004,83.5
"10742",2019,83,13,0.3,0,0.716,2.4,8.3,2005,83.5416666666667
"10743",2019,83,14,0.5,0,0.733,2.8,9.3,2006,83.5833333333333
"10744",2019,83,15,0.6,0,0.73,3.1,10.3,2007,83.625
"10745",2019,83,16,0.3,0,0.707,3.4,11.4,2008,83.6666666666667
"10746",2019,83,17,0.4,0,0.685,3.7,12.5,2009,83.7083333333333
"10747",2019,83,18,0.6,0,0.685,3.9,13.1,2010,83.75
"10748",2019,83,19,0.3,0,0.705,3.9,13.2,2011,83.7916666666667
"10749",2019,83,20,0.2,276,0.726,4,13.3,2012,83.8333333333333
"10750",2019,83,21,0.2,0,0.756,3.5,12.9,2013,83.875
"10751",2019,83,22,0.1,0,0.797,2.3,11.9,2014,83.9166666666667
"10752",2019,83,23,0.2,0,0.841,1.5,11,2015,83.9583333333333
"10753",2019,84,0,0.2,0,0.875,1.8,10.2,2016,84
"10754",2019,84,1,0.1,0,0.899,2.6,9.7,2017,84.0416666666667
"10755",2019,84,2,0.2,0,0.923,3.5,9.3,2018,84.0833333333333
"10756",2019,84,3,0.3,0,0.935,4.4,8.8,2019,84.125
"10757",2019,84,4,0.2,0,0.934,5.3,8.3,2020,84.1666666666667
"10758",2019,84,5,0.4,0,0.933,6.2,7.9,2021,84.2083333333333
"10759",2019,84,6,0.5,0,0.926,6.8,7.2,2022,84.25
"10760",2019,84,7,0.3,0,0.912,7.1,6.4,2023,84.2916666666667
"10761",2019,84,8,0,0,0.898,7.3,5.6,2024,84.3333333333333
"10762",2019,84,9,0,0,0.884,7.4,4.9,2025,84.375
"10763",2019,84,10,0,0,0.871,7.3,4.5,2026,84.4166666666667
"10764",2019,84,11,0,0,0.858,7.2,4.1,2027,84.4583333333333
"10765",2019,84,12,0,0,0.843,7.3,4,2028,84.5
"10766",2019,84,13,0,0,0.827,7.7,4.3,2029,84.5416666666667
"10767",2019,84,14,0,0,0.81,8.1,4.5,2030,84.5833333333333
"10768",2019,84,15,0,0,0.758,8.3,5.4,2031,84.625
"10769",2019,84,16,0,0,0.678,8.1,6.9,2032,84.6666666666667
"10770",2019,84,17,0,27.6,0.607,8,8.3,2033,84.7083333333333
"10771",2019,84,18,0,2686.4,0.558,7.8,9.1,2034,84.75
"10772",2019,84,19,0,3629.4,0.527,7.7,9.3,2035,84.7916666666667
"10773",2019,84,20,0,3270.6,0.498,7.5,9.5,2036,84.8333333333333
"10774",2019,84,21,0,3197,0.48,7,9.2,2037,84.875
"10775",2019,84,22,0,2948.6,0.473,6.1,8.3,2038,84.9166666666667
"10776",2019,84,23,0,1439.8,0.466,5.2,7.3,2039,84.9583333333333
"10777",2019,85,0,0,4.6,0.467,4.7,6,2040,85
"10778",2019,85,1,0,0,0.476,4.4,4.4,2041,85.0416666666667
"10779",2019,85,2,0,0,0.486,4.1,2.7,2042,85.0833333333333
"10780",2019,85,3,0,0,0.488,4,1.5,2043,85.125
"10781",2019,85,4,0,0,0.483,3.9,0.7,2044,85.1666666666667
"10782",2019,85,5,0,0,0.477,3.8,0,2045,85.2083333333333
"10783",2019,85,6,0,0,0.481,3.8,-0.7,2046,85.25
"10784",2019,85,7,0,0,0.493,3.7,-1.2,2047,85.2916666666667
"10785",2019,85,8,0,0,0.506,3.7,-1.6,2048,85.3333333333333
"10786",2019,85,9,0,0,0.541,3.5,-2.1,2049,85.375
"10787",2019,85,10,0,0,0.603,3.1,-2.5,2050,85.4166666666667
"10788",2019,85,11,0,23,0.672,2.7,-2.9,2051,85.4583333333333
"10789",2019,85,12,0,1909,0.68,2.7,-2.1,2052,85.5
"10790",2019,85,13,0,3528.2,0.629,3,0.1,2053,85.5416666666667
"10791",2019,85,14,0,4149.2,0.583,3.4,2.2,2054,85.5833333333333
"10792",2019,85,15,0,4457.4,0.533,3.4,4,2055,85.625
"10793",2019,85,16,0,4609.2,0.48,3.1,5.4,2056,85.6666666666667
"10794",2019,85,17,0,4659.8,0.433,2.8,6.9,2057,85.7083333333333
"10795",2019,85,18,0,4581.6,0.408,2.6,7.8,2058,85.75
"10796",2019,85,19,0,4485,0.4,2.5,8.3,2059,85.7916666666667
"10797",2019,85,20,0,4301,0.392,2.4,8.7,2060,85.8333333333333
"10798",2019,85,21,0,3969.8,0.391,2.4,8.6,2061,85.875
"10799",2019,85,22,0,3335,0.397,2.5,7.9,2062,85.9166666666667
"10800",2019,85,23,0,1706.6,0.403,2.6,7.2,2063,85.9583333333333
"10801",2019,86,0,0,9.2,0.447,2.7,5.7,2064,86
"10802",2019,86,1,0,0,0.541,2.8,3.4,2065,86.0416666666667
"10803",2019,86,2,0,0,0.656,3,1.2,2066,86.0833333333333
"10804",2019,86,3,0,0,0.731,3,-0.2,2067,86.125
"10805",2019,86,4,0,0,0.748,2.8,-0.8,2068,86.1666666666667
"10806",2019,86,5,0,0,0.766,2.7,-1.5,2069,86.2083333333333
"10807",2019,86,6,0,0,0.778,2.7,-1.9,2070,86.25
"10808",2019,86,7,0,0,0.784,2.6,-2.2,2071,86.2916666666667
"10809",2019,86,8,0,0,0.79,2.5,-2.5,2072,86.3333333333333
"10810",2019,86,9,0,0,0.789,2.5,-2.5,2073,86.375
"10811",2019,86,10,0,0,0.781,2.5,-2.4,2074,86.4166666666667
"10812",2019,86,11,0,23,0.773,2.4,-2.3,2075,86.4583333333333
"10813",2019,86,12,0,1600.8,0.719,2.6,-0.6,2076,86.5
"10814",2019,86,13,0,3100.4,0.631,3.1,2.7,2077,86.5416666666667
"10815",2019,86,14,0,3624.8,0.556,3.6,5.9,2078,86.5833333333333
"10816",2019,86,15,0,4098.6,0.502,4,8.3,2079,86.625
"10817",2019,86,16,0,4259.6,0.462,4.3,9.8,2080,86.6666666666667
"10818",2019,86,17,0,4333.2,0.426,4.7,11.3,2081,86.7083333333333
"10819",2019,86,18,0,4112.4,0.41,4.9,12.4,2082,86.75
"10820",2019,86,19,0,4098.6,0.414,5.1,13,2083,86.7916666666667
"10821",2019,86,20,0,3933,0.417,5.3,13.7,2084,86.8333333333333
"10822",2019,86,21,0,3371.8,0.411,5.1,13.8,2085,86.875
"10823",2019,86,22,0,2387.4,0.397,4.7,13.4,2086,86.9166666666667
"10824",2019,86,23,0,133.4,0.384,4.4,13,2087,86.9583333333333
"10825",2019,87,0,0,0,0.402,4.4,12.1,2088,87
"10826",2019,87,1,0,0,0.457,4.8,10.8,2089,87.0416666666667
"10827",2019,87,2,0.2,0,0.519,5.2,9.5,2090,87.0833333333333
"10828",2019,87,3,0.2,0,0.572,5.4,8.8,2091,87.125
"10829",2019,87,4,0.1,0,0.61,5.4,8.5,2092,87.1666666666667
"10830",2019,87,5,0,0,0.651,5.4,8.3,2093,87.2083333333333
"10831",2019,87,6,0,0,0.695,5.5,8.2,2094,87.25
"10832",2019,87,7,0,0,0.741,5.6,8.2,2095,87.2916666666667
"10833",2019,87,8,0.1,0,0.789,5.7,8.2,2096,87.3333333333333
"10834",2019,87,9,0.2,0,0.808,5.7,8.2,2097,87.375
"10835",2019,87,10,0.1,0,0.796,5.7,8.2,2098,87.4166666666667
"10836",2019,87,11,0.1,0,0.785,5.7,8.2,2099,87.4583333333333
"10837",2019,87,12,0.1,0,0.766,5.8,8.9,2100,87.5
"10838",2019,87,13,0,23,0.741,6.1,10.3,2101,87.5416666666667
"10839",2019,87,14,0.3,2125.2,0.717,6.3,11.8,2102,87.5833333333333
"10840",2019,87,15,0.4,3031.4,0.682,6.4,13.3,2103,87.625
"10841",2019,87,16,0.2,3284.4,0.639,6.3,15,2104,87.6666666666667
"10842",2019,87,17,0.3,3321.2,0.6,6.2,16.7,2105,87.7083333333333
"10843",2019,87,18,0.4,2263.2,0.576,6.1,18,2106,87.75
"10844",2019,87,19,0.2,0,0.564,6,18.8,2107,87.7916666666667
"10845",2019,87,20,1.9,0,0.553,5.9,19.5,2108,87.8333333333333
"10846",2019,87,21,2.5,0,0.56,5.5,19.2,2109,87.875
"10847",2019,87,22,1.2,0,0.586,4.9,17.7,2110,87.9166666666667
"10848",2019,87,23,2,0,0.613,4.2,16.2,2111,87.9583333333333
"10849",2019,88,0,2.7,0,0.645,4,15.3,2112,88
"10850",2019,88,1,1.4,0,0.683,4.2,14.8,2113,88.0416666666667
"10851",2019,88,2,0.2,0,0.724,4.5,14.2,2114,88.0833333333333
"10852",2019,88,3,0.3,0,0.779,4.7,13.7,2115,88.125
"10853",2019,88,4,0.1,0,0.854,4.6,13,2116,88.1666666666667
"10854",2019,88,5,0.1,0,0.935,4.5,12.3,2117,88.2083333333333
"10855",2019,88,6,0.1,0,0.979,4.3,11.9,2118,88.25
"10856",2019,88,7,0,0,0.981,3.8,11.9,2119,88.2916666666667
"10857",2019,88,8,0,0,0.983,3.4,11.8,2120,88.3333333333333
"10858",2019,88,9,0,0,0.986,3,11.7,2121,88.375
"10859",2019,88,10,0,0,0.989,2.5,11.6,2122,88.4166666666667
"10860",2019,88,11,0,0,0.992,2.2,11.5,2123,88.4583333333333
"10861",2019,88,12,0,0,0.985,1.9,11.5,2124,88.5
"10862",2019,88,13,0,0,0.969,1.7,11.6,2125,88.5416666666667
"10863",2019,88,14,0.1,0,0.953,1.9,11.7,2126,88.5833333333333
"10864",2019,88,15,0.2,0,0.915,1.8,12.2,2127,88.625
"10865",2019,88,16,0.1,0,0.858,1.4,13.2,2128,88.6666666666667
"10866",2019,88,17,0.5,0,0.805,1.3,14.2,2129,88.7083333333333
"10867",2019,88,18,0.6,0,0.771,1.2,14.9,2130,88.75
"10868",2019,88,19,0.3,0,0.753,1.3,15.4,2131,88.7916666666667
"10869",2019,88,20,0.7,0,0.736,1.7,15.8,2132,88.8333333333333
"10870",2019,88,21,0.9,0,0.759,1.8,15.3,2133,88.875
"10871",2019,88,22,0.5,0,0.823,1.7,14,2134,88.9166666666667
"10872",2019,88,23,0,0,0.894,1.6,12.7,2135,88.9583333333333
"10873",2019,89,0,0,0,0.937,1.9,12.2,2136,89
"10874",2019,89,1,0,0,0.949,2.5,12.4,2137,89.0416666666667
"10875",2019,89,2,1.9,0,0.96,3.2,12.6,2138,89.0833333333333
"10876",2019,89,3,2.5,0,0.961,3.6,12.7,2139,89.125
"10877",2019,89,4,1.2,0,0.951,3.9,12.9,2140,89.1666666666667
"10878",2019,89,5,0,0,0.942,4.4,13.1,2141,89.2083333333333
"10879",2019,89,6,0,0,0.944,4,12.9,2142,89.25
"10880",2019,89,7,0,0,0.956,2.9,12.5,2143,89.2916666666667
"10881",2019,89,8,0.2,0,0.967,1.9,12,2144,89.3333333333333
"10882",2019,89,9,0.3,0,0.969,1.8,11.3,2145,89.375
"10883",2019,89,10,0.1,0,0.961,3.2,10.4,2146,89.4166666666667
"10884",2019,89,11,2.7,0,0.953,5,9.4,2147,89.4583333333333
"10885",2019,89,12,3.6,0,0.946,6.1,8.4,2148,89.5
"10886",2019,89,13,1.8,0,0.941,6.4,7.1,2149,89.5416666666667
"10887",2019,89,14,1.3,0,0.935,6.9,5.9,2150,89.5833333333333
"10888",2019,89,15,1.8,0,0.927,7.3,5.1,2151,89.625
"10889",2019,89,16,0.9,0,0.915,7.6,4.7,2152,89.6666666666667
"10890",2019,89,17,0.9,0,0.904,7.9,4.3,2153,89.7083333333333
"10891",2019,89,18,1.2,0,0.909,7.9,3.9,2154,89.75
"10892",2019,89,19,0.6,0,0.932,7.6,3.3,2155,89.7916666666667
"10893",2019,89,20,0.1,0,0.955,7.4,2.7,2156,89.8333333333333
"10894",2019,89,21,0.1,0,0.956,7,2.4,2157,89.875
"10895",2019,89,22,0,0,0.936,6.4,2.6,2158,89.9166666666667
"10896",2019,89,23,0.1,0,0.917,5.9,2.7,2159,89.9583333333333
"10897",2019,90,0,0.1,0,0.9,5.5,2.6,2160,90
"10898",2019,90,1,0,0,0.884,5.2,2.3,2161,90.0416666666667
"10899",2019,90,2,0,0,0.868,5,2.1,2162,90.0833333333333
"10900",2019,90,3,0,0,0.853,4.9,1.5,2163,90.125
"10901",2019,90,4,0,0,0.839,5,0.7,2164,90.1666666666667
"10902",2019,90,5,0,0,0.824,5.1,-0.1,2165,90.2083333333333
"10903",2019,90,6,0,0,0.807,5,-0.9,2166,90.25
"10904",2019,90,7,0,0,0.788,4.8,-1.7,2167,90.2916666666667
"10905",2019,90,8,0,0,0.769,4.6,-2.4,2168,90.3333333333333
"10906",2019,90,9,0,0,0.757,4.4,-2.9,2169,90.375
"10907",2019,90,10,0,0,0.75,4,-3.2,2170,90.4166666666667
"10908",2019,90,11,0,96.6,0.743,3.7,-3.4,2171,90.4583333333333
"10909",2019,90,12,0,2465.6,0.68,4.1,-3,2172,90.5
"10910",2019,90,13,0,3790.4,0.575,5.2,-2.1,2173,90.5416666666667
"10911",2019,90,14,0,4314.8,0.486,6.2,-1.2,2174,90.5833333333333
"10912",2019,90,15,0,4572.4,0.435,6.7,-0.2,2175,90.625
"10913",2019,90,16,0,4508,0.412,6.6,0.8,2176,90.6666666666667
"10914",2019,90,17,0,4480.4,0.39,6.6,1.8,2177,90.7083333333333
"10915",2019,90,18,0,3215.4,0.381,6.4,2.6,2178,90.75
"10916",2019,90,19,0,2654.2,0.383,6.2,3,2179,90.7916666666667
"10917",2019,90,20,0,1821.6,0.385,5.9,3.5,2180,90.8333333333333
"10918",2019,90,21,0,630.2,0.403,5.3,3.5,2181,90.875
"10919",2019,90,22,0,1554.8,0.437,4.3,3,2182,90.9166666666667
"10920",2019,90,23,0,906.2,0.474,3.2,2.5,2183,90.9583333333333
"10921",2019,91,0,0,27.6,0.496,2.2,1.8,2184,91
"10922",2019,91,1,0,0,0.501,1.2,0.9,2185,91.0416666666667
"10923",2019,91,2,0,0,0.508,0.2,-0.1,2186,91.0833333333333
"10924",2019,91,3,0,0,0.543,0.6,-1.2,2187,91.125
"10925",2019,91,4,0,0,0.613,0.9,-2.6,2188,91.1666666666667
"10926",2019,91,5,0,0,0.692,1.2,-3.9,2189,91.2083333333333
"10927",2019,91,6,0,0,0.734,1.5,-4.7,2190,91.25
"10928",2019,91,7,0,0,0.731,1.7,-4.8,2191,91.2916666666667
"10929",2019,91,8,0,0,0.728,1.8,-4.9,2192,91.3333333333333
"10930",2019,91,9,0,0,0.745,2.2,-4.7,2193,91.375
"10931",2019,91,10,0,0,0.782,2.7,-4.2,2194,91.4166666666667
"10932",2019,91,11,0,78.2,0.82,3.3,-3.7,2195,91.4583333333333
"10933",2019,91,12,0,1945.8,0.775,3.8,-2.2,2196,91.5
"10934",2019,91,13,0,3192.4,0.664,4.3,0.2,2197,91.5416666666667
"10935",2019,91,14,0,3703,0.57,4.7,2.7,2198,91.5833333333333
"10936",2019,91,15,0,3956,0.52,5.1,4.4,2199,91.625
"10937",2019,91,16,0,3896.2,0.5,5.2,5.5,2200,91.6666666666667
"10938",2019,91,17,0,4144.6,0.482,5.4,6.6,2201,91.7083333333333
"10939",2019,91,18,0,4075.6,0.473,5.4,7.4,2202,91.75
"10940",2019,91,19,0,3965.2,0.471,5.3,8,2203,91.7916666666667
"10941",2019,91,20,0,3716.8,0.47,5.2,8.5,2204,91.8333333333333
"10942",2019,91,21,0,2865.8,0.474,4.7,8.5,2205,91.875
"10943",2019,91,22,0,1826.2,0.484,3.9,8,2206,91.9166666666667
"10944",2019,91,23,0,317.4,0.494,3.1,7.5,2207,91.9583333333333
"10945",2019,92,0,0,0,0.518,2.9,6.6,2208,92
"10946",2019,92,1,0,0,0.56,3.3,5.3,2209,92.0416666666667
"10947",2019,92,2,0,0,0.606,3.6,4,2210,92.0833333333333
"10948",2019,92,3,0,0,0.635,3.8,3.3,2211,92.125
"10949",2019,92,4,0,0,0.643,3.8,3,2212,92.1666666666667
"10950",2019,92,5,0,0,0.653,3.8,2.8,2213,92.2083333333333
"10951",2019,92,6,0,0,0.663,3.8,2.5,2214,92.25
"10952",2019,92,7,0,0,0.676,3.6,2.3,2215,92.2916666666667
"10953",2019,92,8,0,0,0.688,3.5,2,2216,92.3333333333333
"10954",2019,92,9,0,0,0.699,3.4,1.9,2217,92.375
"10955",2019,92,10,0,0,0.707,3.2,1.8,2218,92.4166666666667
"10956",2019,92,11,0,0,0.715,3,1.8,2219,92.4583333333333
"10957",2019,92,12,0,837.2,0.7,3.2,2.9,2220,92.5
"10958",2019,92,13,0,2787.6,0.665,3.7,5.1,2221,92.5416666666667
"10959",2019,92,14,0,3542,0.633,4.2,7.3,2222,92.5833333333333
"10960",2019,92,15,0,3486.8,0.59,4.8,9.2,2223,92.625
"10961",2019,92,16,0,3762.8,0.539,5.3,10.6,2224,92.6666666666667
"10962",2019,92,17,0,3574.2,0.494,5.8,12.1,2225,92.7083333333333
"10963",2019,92,18,0,4.6,0.462,6.3,13,2226,92.75
"10964",2019,92,19,0,0,0.443,6.8,13.4,2227,92.7916666666667
"10965",2019,92,20,0,400.2,0.425,7.4,13.8,2228,92.8333333333333
"10966",2019,92,21,0,0,0.426,7,13.7,2229,92.875
"10967",2019,92,22,0,165.6,0.445,5.5,13.1,2230,92.9166666666667
"10968",2019,92,23,0,13.8,0.466,4.3,12.6,2231,92.9583333333333
"10969",2019,93,0,0,9.2,0.51,3.6,11.4,2232,93
"10970",2019,93,1,0,0,0.584,3.4,9.6,2233,93.0416666666667
"10971",2019,93,2,0,0,0.67,3.2,7.9,2234,93.0833333333333
"10972",2019,93,3,0,0,0.733,3,6.5,2235,93.125
"10973",2019,93,4,0,0,0.764,2.8,5.5,2236,93.1666666666667
"10974",2019,93,5,0,0,0.797,2.7,4.5,2237,93.2083333333333
"10975",2019,93,6,0,0,0.812,2.6,3.7,2238,93.25
"10976",2019,93,7,0,0,0.81,2.6,3.3,2239,93.2916666666667
"10977",2019,93,8,0,0,0.807,2.7,2.9,2240,93.3333333333333
"10978",2019,93,9,0,0,0.811,2.7,2.5,2241,93.375
"10979",2019,93,10,0,0,0.822,2.6,2,2242,93.4166666666667
"10980",2019,93,11,0,101.2,0.833,2.6,1.5,2243,93.4583333333333
"10981",2019,93,12,0,1909,0.793,2.3,2.6,2244,93.5
"10982",2019,93,13,0,3201.6,0.713,1.7,5.4,2245,93.5416666666667
"10983",2019,93,14,0,3698.4,0.643,1.4,8.1,2246,93.5833333333333
"10984",2019,93,15,0,3965.2,0.584,0.9,10.1,2247,93.625
"10985",2019,93,16,0,2281.6,0.534,0.4,11.5,2248,93.6666666666667
"10986",2019,93,17,0,184,0.488,1.1,12.9,2249,93.7083333333333
"10987",2019,93,18,0,0,0.464,1.7,13.9,2250,93.75
"10988",2019,93,19,0,0,0.456,2.1,14.4,2251,93.7916666666667
"10989",2019,93,20,0,0,0.449,2.6,15,2252,93.8333333333333
"10990",2019,93,21,0,0,0.455,2.5,14.8,2253,93.875
"10991",2019,93,22,0,23,0.474,2.1,14.1,2254,93.9166666666667
"10992",2019,93,23,0,0,0.494,1.9,13.3,2255,93.9583333333333
"10993",2019,94,0,0,0,0.522,1.9,12.4,2256,94
"10994",2019,94,1,0,0,0.557,1.9,11.2,2257,94.0416666666667
"10995",2019,94,2,0.1,0,0.596,2,10.1,2258,94.0833333333333
"10996",2019,94,3,0.1,0,0.618,2.4,9.3,2259,94.125
"10997",2019,94,4,0,0,0.623,2.9,9,2260,94.1666666666667
"10998",2019,94,5,0,0,0.628,3.4,8.7,2261,94.2083333333333
"10999",2019,94,6,0,0,0.654,3.8,8.2,2262,94.25
"11000",2019,94,7,0,0,0.704,4.3,7.7,2263,94.2916666666667
"11001",2019,94,8,0,0,0.758,4.7,7.1,2264,94.3333333333333
"11002",2019,94,9,0,0,0.782,5,7.1,2265,94.375
"11003",2019,94,10,0,0,0.775,5,7.5,2266,94.4166666666667
"11004",2019,94,11,0,0,0.768,5.1,8,2267,94.4583333333333
"11005",2019,94,12,0,0,0.75,5.4,8.6,2268,94.5
"11006",2019,94,13,0,13.8,0.723,5.9,9.3,2269,94.5416666666667
"11007",2019,94,14,0.6,23,0.697,6.3,9.9,2270,94.5833333333333
"11008",2019,94,15,0.8,0,0.694,6.5,10.6,2271,94.625
"11009",2019,94,16,0.4,0,0.714,6.3,11.3,2272,94.6666666666667
"11010",2019,94,17,0.2,0,0.734,6,12,2273,94.7083333333333
"11011",2019,94,18,0.2,0,0.77,5.8,12.2,2274,94.75
"11012",2019,94,19,0.1,0,0.825,5.5,11.8,2275,94.7916666666667
"11013",2019,94,20,0.7,0,0.884,5.1,11.4,2276,94.8333333333333
"11014",2019,94,21,0.9,0,0.906,5.1,11.3,2277,94.875
"11015",2019,94,22,0.5,0,0.89,5.2,11.3,2278,94.9166666666667
"11016",2019,94,23,0.4,0,0.875,5.4,11.3,2279,94.9583333333333
"11017",2019,95,0,0.5,0,0.881,5.4,10.9,2280,95
"11018",2019,95,1,0.2,0,0.908,5.4,10,2281,95.0416666666667
"11019",2019,95,2,0.1,0,0.936,5.4,9.2,2282,95.0833333333333
"11020",2019,95,3,0.1,0,0.952,5.2,8.8,2283,95.125
"11021",2019,95,4,0.1,0,0.956,4.9,8.7,2284,95.1666666666667
"11022",2019,95,5,0.1,0,0.96,4.6,8.7,2285,95.2083333333333
"11023",2019,95,6,0.1,0,0.962,4.1,8.7,2286,95.25
"11024",2019,95,7,0.1,0,0.964,3.4,8.7,2287,95.2916666666667
"11025",2019,95,8,0,0,0.966,2.7,8.7,2288,95.3333333333333
"11026",2019,95,9,0,0,0.96,2.2,8.7,2289,95.375
"11027",2019,95,10,0,0,0.947,1.9,8.6,2290,95.4166666666667
"11028",2019,95,11,0,0,0.934,1.6,8.6,2291,95.4583333333333
"11029",2019,95,12,0,0,0.928,1.3,9.1,2292,95.5
"11030",2019,95,13,0,0,0.927,1.2,10,2293,95.5416666666667
"11031",2019,95,14,0,0,0.926,1.1,10.9,2294,95.5833333333333
"11032",2019,95,15,0,0,0.886,0.9,12,2295,95.625
"11033",2019,95,16,0,0,0.814,0.8,13.2,2296,95.6666666666667
"11034",2019,95,17,0,0,0.749,1.3,14.4,2297,95.7083333333333
"11035",2019,95,18,0,0,0.703,1.7,15.3,2298,95.75
"11036",2019,95,19,0,0,0.673,1.8,15.7,2299,95.7916666666667
"11037",2019,95,20,0,0,0.645,1.9,16.1,2300,95.8333333333333
"11038",2019,95,21,0,0,0.648,1.9,15.8,2301,95.875
"11039",2019,95,22,0,0,0.682,1.9,14.9,2302,95.9166666666667
"11040",2019,95,23,0,0,0.718,1.9,13.9,2303,95.9583333333333
"11041",2019,96,0,0,0,0.742,1.6,13.3,2304,96
"11042",2019,96,1,0,0,0.753,1,12.9,2305,96.0416666666667
"11043",2019,96,2,0,0,0.765,0.4,12.5,2306,96.0833333333333
"11044",2019,96,3,0,0,0.789,0.2,11.8,2307,96.125
"11045",2019,96,4,0,0,0.826,0.8,10.8,2308,96.1666666666667
"11046",2019,96,5,0,0,0.866,1.4,9.8,2309,96.2083333333333
"11047",2019,96,6,0,0,0.899,1.9,8.7,2310,96.25
"11048",2019,96,7,0,0,0.926,2.3,7.6,2311,96.2916666666667
"11049",2019,96,8,0,0,0.954,2.7,6.4,2312,96.3333333333333
"11050",2019,96,9,0,0,0.969,2.7,6,2313,96.375
"11051",2019,96,10,0,0,0.97,2.4,6.2,2314,96.4166666666667
"11052",2019,96,11,0,78.2,0.971,2.2,6.4,2315,96.4583333333333
"11053",2019,96,12,0,621,0.922,2.3,7.9,2316,96.5
"11054",2019,96,13,0,777.4,0.835,2.7,10.6,2317,96.5416666666667
"11055",2019,96,14,0,1490.4,0.758,3.2,13.3,2318,96.5833333333333
"11056",2019,96,15,0,1182.2,0.694,3.5,15.3,2319,96.625
"11057",2019,96,16,0,1168.4,0.64,3.6,16.5,2320,96.6666666666667
"11058",2019,96,17,0,1444.4,0.591,3.7,17.7,2321,96.7083333333333
"11059",2019,96,18,0,3413.2,0.568,3.8,18.6,2322,96.75
"11060",2019,96,19,0,3468.4,0.569,3.9,19,2323,96.7916666666667
"11061",2019,96,20,0,3385.6,0.569,4.1,19.5,2324,96.8333333333333
"11062",2019,96,21,0,3017.6,0.575,3.9,19.4,2325,96.875
"11063",2019,96,22,0,1798.6,0.586,3.4,18.7,2326,96.9166666666667
"11064",2019,96,23,0,335.8,0.598,2.9,18.1,2327,96.9583333333333
"11065",2019,97,0,0,0,0.633,2.8,17,2328,97
"11066",2019,97,1,0,0,0.696,3.1,15.5,2329,97.0416666666667
"11067",2019,97,2,0,0,0.766,3.4,13.9,2330,97.0833333333333
"11068",2019,97,3,0,0,0.804,3.7,13.1,2331,97.125
"11069",2019,97,4,0,0,0.804,3.8,12.9,2332,97.1666666666667
"11070",2019,97,5,0,0,0.803,4,12.7,2333,97.2083333333333
"11071",2019,97,6,0,0,0.802,4.1,12.6,2334,97.25
"11072",2019,97,7,0,0,0.799,4,12.6,2335,97.2916666666667
"11073",2019,97,8,0.1,0,0.796,4,12.6,2336,97.3333333333333
"11074",2019,97,9,0.2,0,0.809,3.8,12.6,2337,97.375
"11075",2019,97,10,0.1,0,0.837,3.6,12.5,2338,97.4166666666667
"11076",2019,97,11,0,0,0.866,3.7,12.5,2339,97.4583333333333
"11077",2019,97,12,0,0,0.885,3.8,12.9,2340,97.5
"11078",2019,97,13,0,0,0.895,3.7,13.7,2341,97.5416666666667
"11079",2019,97,14,0.1,0,0.905,3.7,14.5,2342,97.5833333333333
"11080",2019,97,15,0.1,32.2,0.914,3.9,15.2,2343,97.625
"11081",2019,97,16,0.1,0,0.922,4.5,16,2344,97.6666666666667
"11082",2019,97,17,0,0,0.929,5.1,16.8,2345,97.7083333333333
"11083",2019,97,18,0,0,0.919,5.5,17.6,2346,97.75
"11084",2019,97,19,0,179.4,0.891,5.9,18.5,2347,97.7916666666667
"11085",2019,97,20,0.5,993.6,0.865,6.7,19.4,2348,97.8333333333333
"11086",2019,97,21,0.7,2318.4,0.826,6.7,20,2349,97.875
"11087",2019,97,22,0.3,814.2,0.776,6,20.4,2350,97.9166666666667
"11088",2019,97,23,0.8,248.4,0.729,5.3,20.7,2351,97.9583333333333
"11089",2019,98,0,1,0,0.738,4.7,20.2,2352,98
"11090",2019,98,1,0.5,0,0.804,4.4,18.7,2353,98.0416666666667
"11091",2019,98,2,0,0,0.876,4.1,17.2,2354,98.0833333333333
"11092",2019,98,3,0,0,0.917,3.8,16.2,2355,98.125
"11093",2019,98,4,0,0,0.922,3.6,15.8,2356,98.1666666666667
"11094",2019,98,5,0,0,0.927,3.5,15.4,2357,98.2083333333333
"11095",2019,98,6,0,0,0.933,3.2,14.9,2358,98.25
"11096",2019,98,7,0,0,0.941,2.7,14.3,2359,98.2916666666667
"11097",2019,98,8,0,0,0.948,2.2,13.6,2360,98.3333333333333
"11098",2019,98,9,0,0,0.95,1.9,13,2361,98.375
"11099",2019,98,10,0,0,0.946,1.8,12.5,2362,98.4166666666667
"11100",2019,98,11,0,0,0.942,1.8,12,2363,98.4583333333333
"11101",2019,98,12,0,0,0.928,1.7,12.6,2364,98.5
