PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2019-01-01T19:00:00Z,2019-01-01T18:00:00Z,PT60M,3.8,171,86.4,0.4,57,0,0,57,53,57,10.2,78.5,0.0,1000.1,349,2.2,64,0.17
2019-01-01T20:00:00Z,2019-01-01T19:00:00Z,PT60M,3.8,156,84.3,0.2,56,0,0,56,52,56,10.2,77.1,0.0,1000.1,342,2.3,67,0.17
2019-01-01T21:00:00Z,2019-01-01T20:00:00Z,PT60M,3.8,143,68.9,-0.1,77,0,0,77,71,77,10.2,75.7,0.0,1000.1,337,2.5,73,0.17
2019-01-01T22:00:00Z,2019-01-01T21:00:00Z,PT60M,3.4,131,48.9,-0.1,56,0,0,56,52,56,10.2,77.7,0.0,1000.3,335,2.6,81,0.17
2019-01-01T23:00:00Z,2019-01-01T22:00:00Z,PT60M,2.7,121,31.1,0.1,8,0,0,8,7,8,10.1,83.2,0.0,1000.7,336,2.5,90,0.17
2019-01-02T00:00:00Z,2019-01-01T23:00:00Z,PT60M,2.0,112,30.1,0.4,0,0,0,0,0,0,10.0,89.1,0.0,1001.1,337,2.4,100,0.17
2019-01-02T01:00:00Z,2019-01-02T00:00:00Z,PT60M,1.4,103,30.2,0.3,0,0,0,0,0,0,9.9,92.5,0.0,1001.3,338,2.2,111,0.17
2019-01-02T02:00:00Z,2019-01-02T01:00:00Z,PT60M,0.9,94,30.4,-0.1,0,0,0,0,0,0,9.8,93.2,0.0,1001.3,340,2.0,122,0.17
2019-01-02T03:00:00Z,2019-01-02T02:00:00Z,PT60M,0.4,84,30.5,-0.5,0,0,0,0,0,0,9.7,93.9,0.0,1001.4,341,1.7,134,0.17
2019-01-02T04:00:00Z,2019-01-02T03:00:00Z,PT60M,-0.1,72,30.1,-0.8,0,0,0,0,0,0,9.7,94.7,0.0,1001.2,343,1.5,145,0.17
2019-01-02T05:00:00Z,2019-01-02T04:00:00Z,PT60M,-0.5,52,48.0,-1.1,0,0,0,0,0,0,9.6,95.5,0.0,1000.7,344,1.3,155,0.17
2019-01-02T06:00:00Z,2019-01-02T05:00:00Z,PT60M,-0.8,19,58.8,-1.3,0,0,0,0,0,0,9.5,96.4,0.0,1000.3,345,1.1,162,0.17
2019-01-02T07:00:00Z,2019-01-02T06:00:00Z,PT60M,-1.1,-25,46.3,-1.5,0,0,0,0,0,0,9.5,97.0,0.0,1000.2,339,0.9,161,0.16
2019-01-02T08:00:00Z,2019-01-02T07:00:00Z,PT60M,-1.1,-56,49.6,-1.5,0,0,0,0,0,0,9.5,97.1,0.0,1000.3,321,0.7,154,0.16
2019-01-02T09:00:00Z,2019-01-02T08:00:00Z,PT60M,-1.2,-74,57.3,-1.6,0,0,0,0,0,0,9.6,97.3,0.0,1000.4,292,0.6,143,0.16
2019-01-02T10:00:00Z,2019-01-02T09:00:00Z,PT60M,-1.1,-86,59.6,-1.4,0,0,0,0,0,0,9.7,97.8,0.0,1000.2,263,0.7,132,0.16
2019-01-02T11:00:00Z,2019-01-02T10:00:00Z,PT60M,-0.7,-95,60.7,-0.9,0,0,0,0,0,0,10.0,98.7,0.0,999.6,248,1.1,121,0.16
2019-01-02T12:00:00Z,2019-01-02T11:00:00Z,PT60M,-0.4,-104,61.5,-0.4,0,0,0,0,0,0,10.3,99.5,0.0,999.1,241,1.5,109,0.16
2019-01-02T13:00:00Z,2019-01-02T12:00:00Z,PT60M,-0.2,-113,59.8,-0.5,0,0,0,0,0,0,10.5,98.1,0.0,998.9,240,1.9,98,0.16
2019-01-02T14:00:00Z,2019-01-02T13:00:00Z,PT60M,-0.3,-122,53.7,-1.1,12,0,0,12,11,12,10.7,94.4,0.0,999.1,242,2.6,88,0.16
2019-01-02T15:00:00Z,2019-01-02T14:00:00Z,PT60M,-0.3,-133,52.7,-1.7,66,0,0,66,61,66,10.8,90.8,0.0,999.3,243,3.2,79,0.16
2019-01-02T16:00:00Z,2019-01-02T15:00:00Z,PT60M,-0.2,-145,50.9,-2.2,140,0,0,140,130,140,10.8,86.4,0.0,998.9,242,3.8,72,0.16
2019-01-02T17:00:00Z,2019-01-02T16:00:00Z,PT60M,0.2,-158,60.3,-2.6,151,0,0,151,140,151,10.5,81.4,0.0,998.0,240,4.4,66,0.16
2019-01-02T18:00:00Z,2019-01-02T17:00:00Z,PT60M,0.6,-173,67.4,-3.1,142,0,0,142,131,142,10.2,76.7,0.0,997.1,239,5.0,63,0.16
2019-01-02T19:00:00Z,2019-01-02T18:00:00Z,PT60M,0.8,171,78.5,-3.3,93,0,0,93,86,93,9.9,73.7,0.0,996.2,240,5.4,64,0.16
2019-01-02T20:00:00Z,2019-01-02T19:00:00Z,PT60M,1.0,156,78.2,-3.5,81,0,0,81,75,81,9.7,72.2,0.0,995.3,242,5.5,67,0.16
2019-01-02T21:00:00Z,2019-01-02T20:00:00Z,PT60M,1.1,143,77.5,-3.6,58,0,0,58,54,58,9.5,70.7,0.0,994.3,243,5.7,73,0.16
2019-01-02T22:00:00Z,2019-01-02T21:00:00Z,PT60M,1.0,131,65.1,-3.6,39,0,0,39,36,39,8.8,71.8,0.0,993.9,245,5.5,80,0.16
2019-01-02T23:00:00Z,2019-01-02T22:00:00Z,PT60M,0.5,121,38.0,-3.3,7,0,0,7,7,7,7.7,75.6,0.0,994.0,248,5.0,90,0.16
2019-01-03T00:00:00Z,2019-01-02T23:00:00Z,PT60M,0.0,112,38.8,-3.1,0,0,0,0,0,0,6.6,79.5,0.0,994.1,251,4.5,100,0.16
2019-01-03T01:00:00Z,2019-01-03T00:00:00Z,PT60M,-0.5,103,38.1,-3.5,0,0,0,0,0,0,6.0,80.6,0.0,994.2,255,4.2,111,0.16
2019-01-03T02:00:00Z,2019-01-03T01:00:00Z,PT60M,-1.2,94,34.8,-4.4,0,0,0,0,0,0,5.9,78.7,0.0,994.5,261,4.2,122,0.16
2019-01-03T03:00:00Z,2019-01-03T02:00:00Z,PT60M,-1.8,84,31.2,-5.3,0,0,0,0,0,0,5.8,76.8,0.0,994.8,267,4.1,134,0.16
2019-01-03T04:00:00Z,2019-01-03T03:00:00Z,PT60M,-2.3,72,30.9,-6.0,0,0,0,0,0,0,5.6,76.0,0.0,994.9,269,3.8,145,0.16
2019-01-03T05:00:00Z,2019-01-03T04:00:00Z,PT60M,-2.7,53,30.5,-6.3,0,0,0,0,0,0,5.5,76.1,0.0,994.7,267,3.3,155,0.16
2019-01-03T06:00:00Z,2019-01-03T05:00:00Z,PT60M,-3.1,19,30.3,-6.7,0,0,0,0,0,0,5.4,76.3,0.0,994.6,263,2.7,162,0.16
2019-01-03T07:00:00Z,2019-01-03T06:00:00Z,PT60M,-3.4,-24,30.3,-7.0,0,0,0,0,0,0,5.2,76.7,0.0,994.5,259,2.5,161,0.19
2019-01-03T08:00:00Z,2019-01-03T07:00:00Z,PT60M,-3.7,-56,12.1,-7.1,0,0,0,0,0,0,5.1,77.3,0.0,994.6,254,2.4,154,0.19
2019-01-03T09:00:00Z,2019-01-03T08:00:00Z,PT60M,-4.0,-74,0.0,-7.3,0,0,0,0,0,0,4.9,77.9,0.0,994.6,250,2.4,143,0.19
2019-01-03T10:00:00Z,2019-01-03T09:00:00Z,PT60M,-4.1,-86,0.0,-7.0,0,0,0,0,0,0,4.9,80.0,0.0,994.6,246,2.3,132,0.19
2019-01-03T11:00:00Z,2019-01-03T10:00:00Z,PT60M,-4.0,-95,0.0,-6.4,0,0,0,0,0,0,5.0,83.6,0.0,994.6,244,2.3,121,0.19
2019-01-03T12:00:00Z,2019-01-03T11:00:00Z,PT60M,-3.9,-104,0.0,-5.7,0,0,0,0,0,0,5.1,87.3,0.0,994.5,242,2.2,109,0.19
2019-01-03T13:00:00Z,2019-01-03T12:00:00Z,PT60M,-3.6,-113,0.0,-5.4,0,0,0,0,0,0,5.2,87.0,0.0,994.7,236,2.5,98,0.19
2019-01-03T14:00:00Z,2019-01-03T13:00:00Z,PT60M,-2.9,-122,0.0,-5.4,11,172,17,27,91,8,5.2,82.9,0.0,995.1,228,3.0,88,0.19
2019-01-03T15:00:00Z,2019-01-03T14:00:00Z,PT60M,-2.3,-133,0.6,-5.5,42,642,122,164,423,112,5.2,78.9,0.0,995.6,223,3.5,79,0.19
2019-01-03T16:00:00Z,2019-01-03T15:00:00Z,PT60M,-1.2,-145,0.3,-5.1,53,810,256,309,661,482,5.3,74.5,0.0,995.5,222,3.8,72,0.19
2019-01-03T17:00:00Z,2019-01-03T16:00:00Z,PT60M,0.4,-158,0.0,-4.4,58,888,358,416,823,539,5.4,69.9,0.0,994.8,225,3.9,66,0.19
2019-01-03T18:00:00Z,2019-01-03T17:00:00Z,PT60M,2.1,-173,0.0,-3.7,61,915,410,470,901,488,5.4,65.6,0.0,994.1,228,4.0,63,0.19
2019-01-03T19:00:00Z,2019-01-03T18:00:00Z,PT60M,3.2,171,0.0,-3.1,64,901,401,464,890,490,5.6,63.4,0.0,993.5,229,3.9,64,0.19
2019-01-03T20:00:00Z,2019-01-03T19:00:00Z,PT60M,3.7,157,0.0,-2.7,61,863,341,402,797,542,5.9,62.9,0.0,992.8,229,3.8,67,0.19
2019-01-03T21:00:00Z,2019-01-03T20:00:00Z,PT60M,4.2,143,0.0,-2.3,54,784,236,290,628,438,6.2,62.5,0.0,992.2,229,3.6,73,0.19
2019-01-03T22:00:00Z,2019-01-03T21:00:00Z,PT60M,3.9,131,0.0,-2.0,38,605,105,143,384,78,6.7,65.0,0.0,992.0,226,3.4,80,0.19
2019-01-03T23:00:00Z,2019-01-03T22:00:00Z,PT60M,2.8,121,0.0,-1.9,8,108,9,17,57,6,7.3,70.8,0.0,992.1,219,3.2,90,0.19
2019-01-04T00:00:00Z,2019-01-03T23:00:00Z,PT60M,1.7,112,0.0,-1.8,0,0,0,0,0,0,7.8,77.2,0.0,992.2,211,3.0,100,0.19
2019-01-04T01:00:00Z,2019-01-04T00:00:00Z,PT60M,0.9,103,0.0,-2.0,0,0,0,0,0,0,8.2,81.2,0.0,992.2,208,3.0,111,0.19
2019-01-04T02:00:00Z,2019-01-04T01:00:00Z,PT60M,0.3,94,0.0,-2.3,0,0,0,0,0,0,8.5,82.5,0.0,992.1,209,3.1,122,0.19
2019-01-04T03:00:00Z,2019-01-04T02:00:00Z,PT60M,-0.2,84,0.0,-2.6,0,0,0,0,0,0,8.7,83.8,0.0,992.0,210,3.2,133,0.19
2019-01-04T04:00:00Z,2019-01-04T03:00:00Z,PT60M,-0.7,72,0.0,-2.9,0,0,0,0,0,0,8.8,84.8,0.0,991.7,211,3.2,145,0.19
2019-01-04T05:00:00Z,2019-01-04T04:00:00Z,PT60M,-1.0,53,0.0,-3.1,0,0,0,0,0,0,8.7,85.6,0.0,991.1,211,3.0,155,0.19
2019-01-04T06:00:00Z,2019-01-04T05:00:00Z,PT60M,-1.3,19,0.0,-3.3,0,0,0,0,0,0,8.6,86.4,0.0,990.5,211,2.8,162,0.19
2019-01-04T07:00:00Z,2019-01-04T06:00:00Z,PT60M,-1.7,-24,0.0,-3.5,0,0,0,0,0,0,8.5,87.4,0.0,990.0,208,2.5,161,0.18
2019-01-04T08:00:00Z,2019-01-04T07:00:00Z,PT60M,-2.2,-55,0.0,-3.8,0,0,0,0,0,0,8.4,88.7,0.0,989.5,198,2.1,154,0.18
2019-01-04T09:00:00Z,2019-01-04T08:00:00Z,PT60M,-2.6,-73,0.0,-4.0,0,0,0,0,0,0,8.3,90.1,0.0,989.1,184,1.8,143,0.18
2019-01-04T10:00:00Z,2019-01-04T09:00:00Z,PT60M,-2.9,-86,0.0,-4.1,0,0,0,0,0,0,8.3,91.0,0.0,988.5,172,1.7,132,0.18
2019-01-04T11:00:00Z,2019-01-04T10:00:00Z,PT60M,-2.8,-95,0.0,-4.0,0,0,0,0,0,0,8.6,91.5,0.0,987.9,164,1.7,121,0.18
2019-01-04T12:00:00Z,2019-01-04T11:00:00Z,PT60M,-2.8,-104,0.0,-3.9,0,0,0,0,0,0,8.8,92.1,0.0,987.3,156,1.8,109,0.18
2019-01-04T13:00:00Z,2019-01-04T12:00:00Z,PT60M,-2.3,-113,2.5,-3.5,0,0,0,0,0,0,9.0,90.9,0.0,986.9,147,1.7,99,0.18
2019-01-04T14:00:00Z,2019-01-04T13:00:00Z,PT60M,-1.2,-122,13.0,-2.9,15,99,10,24,62,13,9.1,88.3,0.0,986.7,136,1.7,88,0.18
2019-01-04T15:00:00Z,2019-01-04T14:00:00Z,PT60M,-0.2,-133,14.6,-2.3,78,332,56,134,270,88,9.2,85.7,0.0,986.5,125,1.6,79,0.18
2019-01-04T16:00:00Z,2019-01-04T15:00:00Z,PT60M,1.4,-145,30.3,-1.4,163,149,49,212,281,260,9.4,81.7,0.0,986.0,110,1.4,72,0.18
2019-01-04T17:00:00Z,2019-01-04T16:00:00Z,PT60M,3.5,-158,45.7,-0.3,216,10,4,220,210,222,9.5,76.4,0.0,985.2,82,1.0,66,0.18
2019-01-04T18:00:00Z,2019-01-04T17:00:00Z,PT60M,5.5,-173,65.0,0.8,161,0,0,161,149,161,9.6,71.5,0.0,984.4,44,1.1,63,0.18
2019-01-04T19:00:00Z,2019-01-04T18:00:00Z,PT60M,6.8,171,66.2,1.5,154,0,0,154,143,154,9.8,69.2,0.0,983.7,19,1.3,64,0.18
2019-01-04T20:00:00Z,2019-01-04T19:00:00Z,PT60M,7.1,157,68.5,1.8,125,0,0,125,116,125,9.9,68.9,0.0,983.1,1,1.6,67,0.18
2019-01-04T21:00:00Z,2019-01-04T20:00:00Z,PT60M,7.5,143,75.7,2.1,69,0,0,69,64,69,10.1,68.7,0.0,982.4,350,1.9,72,0.18
2019-01-04T22:00:00Z,2019-01-04T21:00:00Z,PT60M,7.0,131,44.6,1.9,69,15,2,71,73,69,10.3,70.1,0.0,982.1,337,2.0,80,0.18
2019-01-04T23:00:00Z,2019-01-04T22:00:00Z,PT60M,5.6,121,2.9,1.3,11,56,5,16,37,10,10.6,73.5,0.0,982.2,320,2.0,89,0.18
2019-01-05T00:00:00Z,2019-01-04T23:00:00Z,PT60M,4.3,112,0.0,0.6,0,0,0,0,0,0,10.9,77.0,0.0,982.2,304,2.2,100,0.18
2019-01-05T01:00:00Z,2019-01-05T00:00:00Z,PT60M,3.3,103,0.0,0.3,0,0,0,0,0,0,11.1,80.6,0.0,982.5,298,2.4,111,0.18
2019-01-05T02:00:00Z,2019-01-05T01:00:00Z,PT60M,2.7,94,0.0,0.3,0,0,0,0,0,0,11.3,84.3,0.0,982.8,298,2.6,122,0.18
2019-01-05T03:00:00Z,2019-01-05T02:00:00Z,PT60M,2.0,84,0.0,0.3,0,0,0,0,0,0,11.5,88.2,0.0,983.2,298,2.7,133,0.18
2019-01-05T04:00:00Z,2019-01-05T03:00:00Z,PT60M,1.5,72,0.0,0.1,0,0,0,0,0,0,11.8,90.5,0.0,983.4,298,2.9,145,0.18
2019-01-05T05:00:00Z,2019-01-05T04:00:00Z,PT60M,1.1,53,0.0,-0.2,0,0,0,0,0,0,12.2,91.0,0.0,983.4,298,3.0,155,0.18
2019-01-05T06:00:00Z,2019-01-05T05:00:00Z,PT60M,0.7,20,0.0,-0.6,0,0,0,0,0,0,12.7,91.6,0.0,983.4,299,3.0,161,0.18
2019-01-05T07:00:00Z,2019-01-05T06:00:00Z,PT60M,0.4,-24,0.0,-0.8,0,0,0,0,0,0,12.7,91.9,0.0,983.7,299,3.2,161,0.18
2019-01-05T08:00:00Z,2019-01-05T07:00:00Z,PT60M,0.3,-55,0.0,-0.9,0,0,0,0,0,0,12.5,91.9,0.0,984.2,298,3.4,154,0.18
2019-01-05T09:00:00Z,2019-01-05T08:00:00Z,PT60M,0.2,-73,0.0,-1.0,0,0,0,0,0,0,12.2,91.8,0.0,984.8,297,3.5,143,0.18
2019-01-05T10:00:00Z,2019-01-05T09:00:00Z,PT60M,0.1,-85,0.0,-1.1,0,0,0,0,0,0,12.1,91.4,0.0,985.3,294,3.5,132,0.18
2019-01-05T11:00:00Z,2019-01-05T10:00:00Z,PT60M,0.0,-95,0.0,-1.4,0,0,0,0,0,0,12.1,90.5,0.0,985.7,289,3.2,121,0.18
2019-01-05T12:00:00Z,2019-01-05T11:00:00Z,PT60M,-0.1,-104,0.0,-1.6,0,0,0,0,0,0,12.1,89.6,0.0,986.2,283,3.0,109,0.18
2019-01-05T13:00:00Z,2019-01-05T12:00:00Z,PT60M,0.4,-113,0.0,-1.3,0,0,0,0,0,0,12.1,88.5,0.0,986.8,278,3.3,99,0.18
2019-01-05T14:00:00Z,2019-01-05T13:00:00Z,PT60M,1.5,-122,0.0,-0.4,12,145,14,26,79,9,12.0,87.3,0.0,987.6,274,3.9,88,0.18
2019-01-05T15:00:00Z,2019-01-05T14:00:00Z,PT60M,2.6,-133,0.0,0.5,42,602,116,158,399,114,11.9,86.0,0.0,988.5,271,4.5,79,0.18
2019-01-05T16:00:00Z,2019-01-05T15:00:00Z,PT60M,4.1,-144,0.0,1.4,54,779,247,300,637,472,11.8,82.6,0.0,988.9,270,4.8,72,0.18
2019-01-05T17:00:00Z,2019-01-05T16:00:00Z,PT60M,6.1,-158,0.0,2.4,59,857,347,406,797,527,11.8,77.4,0.0,988.9,269,4.9,66,0.18
2019-01-05T18:00:00Z,2019-01-05T17:00:00Z,PT60M,8.0,-173,0.6,3.4,68,865,389,457,865,475,11.7,72.7,0.0,989.0,268,4.9,63,0.18
2019-01-05T19:00:00Z,2019-01-05T18:00:00Z,PT60M,9.3,172,0.9,4.1,74,842,377,451,851,475,11.7,70.0,0.0,989.2,267,4.9,63,0.18
2019-01-05T20:00:00Z,2019-01-05T19:00:00Z,PT60M,10.0,157,0.0,4.5,63,837,333,396,779,530,11.6,69.0,0.0,989.4,266,4.7,67,0.18
2019-01-05T21:00:00Z,2019-01-05T20:00:00Z,PT60M,10.6,143,0.0,4.9,55,759,232,287,615,442,11.5,68.0,0.0,989.7,265,4.6,72,0.18
2019-01-05T22:00:00Z,2019-01-05T21:00:00Z,PT60M,10.3,131,0.0,4.9,40,580,104,144,375,89,11.5,69.2,0.0,990.0,264,4.4,80,0.18
2019-01-05T23:00:00Z,2019-01-05T22:00:00Z,PT60M,9.2,121,0.0,4.5,9,106,10,18,58,7,11.6,72.5,0.0,990.5,261,4.0,89,0.18
2019-01-06T00:00:00Z,2019-01-05T23:00:00Z,PT60M,8.0,112,0.0,4.0,0,0,0,0,0,0,11.7,76.1,0.0,990.9,258,3.6,100,0.18
2019-01-06T01:00:00Z,2019-01-06T00:00:00Z,PT60M,7.1,103,0.0,3.8,0,0,0,0,0,0,11.7,79.8,0.0,991.4,259,3.4,110,0.18
2019-01-06T02:00:00Z,2019-01-06T01:00:00Z,PT60M,6.4,94,0.0,3.8,0,0,0,0,0,0,11.7,83.5,0.0,991.9,266,3.3,122,0.18
2019-01-06T03:00:00Z,2019-01-06T02:00:00Z,PT60M,5.6,84,0.0,3.7,0,0,0,0,0,0,11.7,87.4,0.0,992.4,272,3.3,133,0.18
2019-01-06T04:00:00Z,2019-01-06T03:00:00Z,PT60M,4.9,72,0.0,3.4,0,0,0,0,0,0,11.7,90.0,0.0,992.9,280,3.0,144,0.18
2019-01-06T05:00:00Z,2019-01-06T04:00:00Z,PT60M,4.1,53,0.0,2.8,0,0,0,0,0,0,11.6,91.3,0.0,993.3,290,2.6,154,0.18
2019-01-06T06:00:00Z,2019-01-06T05:00:00Z,PT60M,3.3,20,0.0,2.2,0,0,0,0,0,0,11.6,92.5,0.0,993.7,304,2.3,161,0.18
2019-01-06T07:00:00Z,2019-01-06T06:00:00Z,PT60M,2.5,-23,0.0,1.6,0,0,0,0,0,0,11.5,93.4,0.0,994.1,322,2.1,161,0.16
2019-01-06T08:00:00Z,2019-01-06T07:00:00Z,PT60M,1.7,-55,0.0,0.9,0,0,0,0,0,0,11.3,94.0,0.0,994.6,343,2.0,154,0.16
2019-01-06T09:00:00Z,2019-01-06T08:00:00Z,PT60M,0.9,-73,0.0,0.1,0,0,0,0,0,0,11.2,94.6,0.0,995.2,3,2.2,143,0.16
2019-01-06T10:00:00Z,2019-01-06T09:00:00Z,PT60M,0.5,-85,0.0,-0.3,0,0,0,0,0,0,11.1,94.1,0.0,995.6,19,2.3,132,0.16
2019-01-06T11:00:00Z,2019-01-06T10:00:00Z,PT60M,0.4,-95,4.9,-0.6,0,0,0,0,0,0,11.2,92.8,0.0,995.9,36,2.1,121,0.16
2019-01-06T12:00:00Z,2019-01-06T11:00:00Z,PT60M,0.4,-104,21.0,-0.8,0,0,0,0,0,0,11.2,91.4,0.0,996.2,54,2.2,109,0.16
2019-01-06T13:00:00Z,2019-01-06T12:00:00Z,PT60M,0.8,-113,32.9,-0.6,0,0,0,0,0,0,11.4,90.4,0.0,996.7,67,2.8,99,0.16
2019-01-06T14:00:00Z,2019-01-06T13:00:00Z,PT60M,1.5,-122,27.3,0.0,18,2,0,18,18,18,11.7,89.7,0.0,997.3,74,3.7,88,0.16
2019-01-06T15:00:00Z,2019-01-06T14:00:00Z,PT60M,2.3,-132,11.8,0.7,79,279,57,136,258,118,12.0,89.0,0.0,997.9,79,4.7,79,0.16
2019-01-06T16:00:00Z,2019-01-06T15:00:00Z,PT60M,3.5,-144,6.0,1.4,106,528,168,274,522,405,12.3,85.9,0.0,998.1,83,5.1,72,0.16
2019-01-06T17:00:00Z,2019-01-06T16:00:00Z,PT60M,5.2,-158,5.3,2.1,122,627,255,376,686,473,12.7,80.8,0.0,997.8,90,5.2,66,0.16
2019-01-06T18:00:00Z,2019-01-06T17:00:00Z,PT60M,6.8,-173,13.4,2.8,189,449,203,392,630,403,13.0,76.1,0.0,997.5,96,5.3,63,0.16
2019-01-06T19:00:00Z,2019-01-06T18:00:00Z,PT60M,7.7,172,20.9,3.3,226,290,132,358,508,362,13.3,73.3,0.0,997.2,100,5.3,63,0.16
2019-01-06T20:00:00Z,2019-01-06T19:00:00Z,PT60M,8.0,157,39.1,3.4,235,11,4,239,228,242,13.6,72.3,0.0,996.9,103,5.3,66,0.16
2019-01-06T21:00:00Z,2019-01-06T20:00:00Z,PT60M,8.4,143,49.3,3.5,144,0,0,144,133,144,13.9,71.3,0.0,996.5,106,5.2,72,0.16
2019-01-06T22:00:00Z,2019-01-06T21:00:00Z,PT60M,8.4,131,39.1,3.5,85,0,0,85,79,85,14.8,71.5,0.0,996.2,108,5.2,80,0.16
2019-01-06T23:00:00Z,2019-01-06T22:00:00Z,PT60M,8.0,121,60.9,3.5,11,0,0,11,10,11,16.2,72.8,0.0,995.8,111,5.2,89,0.16
2019-01-07T00:00:00Z,2019-01-06T23:00:00Z,PT60M,7.7,112,68.0,3.4,0,0,0,0,0,0,17.7,74.2,0.0,995.5,114,5.3,99,0.16
2019-01-07T01:00:00Z,2019-01-07T00:00:00Z,PT60M,7.6,103,61.3,3.7,0,0,0,0,0,0,19.1,76.4,0.0,995.1,119,5.5,110,0.16
2019-01-07T02:00:00Z,2019-01-07T01:00:00Z,PT60M,7.6,94,60.2,4.3,0,0,0,0,0,0,20.6,79.7,0.0,994.8,126,5.8,122,0.16
2019-01-07T03:00:00Z,2019-01-07T02:00:00Z,PT60M,7.6,84,60.1,4.9,0,0,0,0,0,0,22.0,83.0,0.0,994.4,131,6.2,133,0.16
2019-01-07T04:00:00Z,2019-01-07T03:00:00Z,PT60M,7.7,72,53.3,5.5,0,0,0,0,0,0,22.8,85.7,0.0,993.8,136,6.6,144,0.16
2019-01-07T05:00:00Z,2019-01-07T04:00:00Z,PT60M,8.0,53,58.0,6.1,0,0,0,0,0,0,23.1,87.6,0.0,993.0,140,6.9,154,0.16
2019-01-07T06:00:00Z,2019-01-07T05:00:00Z,PT60M,8.3,20,57.8,6.7,0,0,0,0,0,0,23.3,89.5,0.0,992.2,144,7.3,161,0.16
2019-01-07T07:00:00Z,2019-01-07T06:00:00Z,PT60M,8.6,-23,58.8,7.1,0,0,0,0,0,0,23.2,90.3,0.0,991.5,148,7.5,161,0.16
2019-01-07T08:00:00Z,2019-01-07T07:00:00Z,PT60M,8.8,-54,62.2,7.3,0,0,0,0,0,0,22.7,90.1,0.0,991.0,155,7.5,154,0.16
2019-01-07T09:00:00Z,2019-01-07T08:00:00Z,PT60M,9.0,-73,61.8,7.5,0,0,0,0,0,0,22.2,89.8,0.0,990.5,161,7.6,143,0.16
2019-01-07T10:00:00Z,2019-01-07T09:00:00Z,PT60M,9.2,-85,61.1,7.2,0,0,0,0,0,0,21.6,87.6,0.0,989.7,166,7.6,132,0.16
2019-01-07T11:00:00Z,2019-01-07T10:00:00Z,PT60M,9.2,-95,56.3,6.5,0,0,0,0,0,0,21.0,83.5,0.0,988.5,172,7.6,121,0.16
2019-01-07T12:00:00Z,2019-01-07T11:00:00Z,PT60M,9.2,-104,49.8,5.9,0,0,0,0,0,0,20.3,79.6,0.0,987.3,177,7.6,109,0.16
2019-01-07T13:00:00Z,2019-01-07T12:00:00Z,PT60M,9.5,-112,55.1,5.8,0,0,0,0,0,0,21.2,77.5,0.0,986.4,181,7.9,99,0.16
2019-01-07T14:00:00Z,2019-01-07T13:00:00Z,PT60M,10.1,-122,37.1,6.3,11,0,0,11,11,11,23.6,77.1,0.0,985.8,184,8.3,88,0.16
2019-01-07T15:00:00Z,2019-01-07T14:00:00Z,PT60M,10.7,-132,64.8,6.8,41,0,0,41,38,41,26.1,76.7,0.0,985.1,187,8.8,79,0.16
2019-01-07T16:00:00Z,2019-01-07T15:00:00Z,PT60M,11.0,-144,88.2,7.5,30,0,0,30,28,30,27.7,79.4,0.0,984.2,191,9.2,72,0.16
2019-01-07T17:00:00Z,2019-01-07T16:00:00Z,PT60M,10.9,-158,82.6,8.6,63,0,0,63,59,63,28.6,85.5,0.0,983.2,194,9.5,66,0.16
2019-01-07T18:00:00Z,2019-01-07T17:00:00Z,PT60M,10.9,-173,84.9,9.6,63,0,0,63,58,63,29.4,91.9,0.0,982.1,197,9.9,63,0.16
2019-01-07T19:00:00Z,2019-01-07T18:00:00Z,PT60M,11.2,172,76.5,10.4,100,0,0,100,92,100,28.5,95.3,0.0,981.4,202,10.1,63,0.16
2019-01-07T20:00:00Z,2019-01-07T19:00:00Z,PT60M,11.7,157,87.8,11.0,45,0,0,45,41,45,25.8,95.2,0.0,981.0,209,10.1,66,0.16
2019-01-07T21:00:00Z,2019-01-07T20:00:00Z,PT60M,12.3,143,57.3,11.5,113,0,0,113,105,113,23.1,95.1,0.0,980.7,216,10.3,72,0.16
2019-01-07T22:00:00Z,2019-01-07T21:00:00Z,PT60M,12.7,131,20.7,11.6,79,175,25,103,170,80,20.5,92.6,0.0,981.1,223,9.6,80,0.16
2019-01-07T23:00:00Z,2019-01-07T22:00:00Z,PT60M,13.0,121,0.0,11.1,10,104,10,20,59,8,17.9,87.9,0.0,982.2,232,8.2,89,0.16
2019-01-08T00:00:00Z,2019-01-07T23:00:00Z,PT60M,13.3,112,0.0,10.6,0,0,0,0,0,0,15.3,83.4,0.0,983.4,245,7.1,99,0.16
2019-01-08T01:00:00Z,2019-01-08T00:00:00Z,PT60M,12.9,103,0.0,10.0,0,0,0,0,0,0,13.7,82.7,0.0,984.4,253,6.2,110,0.16
2019-01-08T02:00:00Z,2019-01-08T01:00:00Z,PT60M,11.6,94,0.0,9.3,0,0,0,0,0,0,12.8,85.7,0.0,985.2,253,5.4,121,0.16
2019-01-08T03:00:00Z,2019-01-08T02:00:00Z,PT60M,10.4,84,0.0,8.6,0,0,0,0,0,0,12.0,88.8,0.0,985.9,254,4.5,133,0.16
